strategy,a,n,profit,gas_used,detected,detection_risk,alpha,delta,gas_price,victim_balance,logfile,uuid
greedy,100000000000000000000,1,99999700000000000000,30000,False,1,10000000000000000,181578947368421056,10000000000,100000000000000000000,greedy_db81db03-5fde-4130-862e-a816a57a65bd.json,db81db03-5fde-4130-862e-a816a57a65bd
greedy,100000000000000000000,1,99994000000000000000,30000,False,6,69999999999999992,168421052631578944,200000000000,100000000000000000000,greedy_4c577ace-b4a2-4130-886f-9bca770aa0a2.json,4c577ace-b4a2-4130-886f-9bca770aa0a2
greedy,50000000000000000000,1,49999400000000000000,30000,False,1,19999999999999996,76315789473684208,20000000000,50000000000000000000,greedy_059a0316-64bc-44ef-8ff6-2961470249fa.json,059a0316-64bc-44ef-8ff6-2961470249fa
uniform,2000000000000000000,5,9985000000000000000,150000,False,44,109999999999999968,76315789473684208,100000000000,10000000000000000000,uniform_a45bf379-af6b-452b-a3d4-88706a413576.json,a45bf379-af6b-452b-a3d4-88706a413576
uniform,40000000000000000000,5,199985000000000000000,150000,False,18,39999999999999992,260526315789473664,100000000000,200000000000000000000,uniform_c3a241dd-9d78-48e0-b59f-942c846b8b2b.json,c3a241dd-9d78-48e0-b59f-942c846b8b2b
optimized,200000000000000000000,1,199998500000000000000,30000,False,5,59999999999999992,260526315789473664,50000000000,200000000000000000000,optimized_a03d29ff-73e8-4883-9884-173e9484d93e.json,a03d29ff-73e8-4883-9884-173e9484d93e
optimized,10000000000000000000,1,9999400000000000000,30000,False,8,89999999999999984,168421052631578944,20000000000,10000000000000000000,optimized_19f94b73-12e1-4e68-b64c-59e02e049585.json,19f94b73-12e1-4e68-b64c-59e02e049585
optimized,200000000000000000000,1,199994000000000000000,30000,False,3,39999999999999992,89473684210526320,200000000000,200000000000000000000,optimized_f8172fd4-bbab-44f6-8e7e-365122a2f8c5.json,f8172fd4-bbab-44f6-8e7e-365122a2f8c5
greedy,10000000000000000000,1,9997000000000000000,30000,False,8,89999999999999984,286842105263157888,100000000000,10000000000000000000,greedy_d84d9fc4-9e28-4a79-a911-1c893c7c0da1.json,d84d9fc4-9e28-4a79-a911-1c893c7c0da1
greedy,50000000000000000000,1,49998500000000000000,30000,False,6,69999999999999992,50000000000000000,50000000000,50000000000000000000,greedy_892593b9-6845-4f45-9e49-0d9753f69a60.json,892593b9-6845-4f45-9e49-0d9753f69a60
optimized,200000000000000000000,1,199998500000000000000,30000,False,7,79999999999999984,115789473684210528,50000000000,200000000000000000000,optimized_e0d091c5-c2a9-4cf4-8f52-c813792f0232.json,e0d091c5-c2a9-4cf4-8f52-c813792f0232
greedy,10000000000000000000,1,9997000000000000000,30000,False,3,30000000000000000,102631578947368416,100000000000,10000000000000000000,greedy_26c828e1-0490-42a4-9ef3-e73537cfbe21.json,26c828e1-0490-42a4-9ef3-e73537cfbe21
uniform,10000000000000000000,5,49970000000000000000,150000,False,47,119999999999999984,260526315789473664,200000000000,50000000000000000000,uniform_620d750e-2aa7-408b-85b6-70985546fe5d.json,620d750e-2aa7-408b-85b6-70985546fe5d
uniform,10000000000000000000,5,49997000000000000000,150000,False,44,109999999999999968,221052631578947328,20000000000,50000000000000000000,uniform_5ab2be2c-5d42-4268-a7eb-6ec3e1c66924.json,5ab2be2c-5d42-4268-a7eb-6ec3e1c66924
optimized,10000000000000000000,1,9999700000000000000,30000,False,10,109999999999999968,115789473684210528,10000000000,10000000000000000000,optimized_a6ee80d6-977e-4c17-9530-68ee1ec4f398.json,a6ee80d6-977e-4c17-9530-68ee1ec4f398
optimized,100000000000000000000,1,99994000000000000000,30000,False,9,99999999999999984,89473684210526320,200000000000,100000000000000000000,optimized_11616e5c-b3a9-449a-b116-fc73f4160e38.json,11616e5c-b3a9-449a-b116-fc73f4160e38
optimized,10000000000000000000,1,9997000000000000000,30000,False,3,30000000000000000,63157894736842104,100000000000,10000000000000000000,optimized_329b0ee1-2c96-43c0-9eca-c20e17ff3a9c.json,329b0ee1-2c96-43c0-9eca-c20e17ff3a9c
uniform,40000000000000000000,5,199970000000000000000,150000,False,30,69999999999999992,89473684210526320,200000000000,200000000000000000000,uniform_1714c518-31ed-4e9f-b5df-9b6a438eb672.json,1714c518-31ed-4e9f-b5df-9b6a438eb672
uniform,40000000000000000000,5,199992500000000000000,150000,False,9,19999999999999996,300000000000000000,50000000000,200000000000000000000,uniform_d71b0e4c-3a79-49a3-9d35-f015016511ae.json,d71b0e4c-3a79-49a3-9d35-f015016511ae
optimized,200000000000000000000,1,199999400000000000000,30000,False,8,89999999999999984,260526315789473664,20000000000,200000000000000000000,optimized_9dc6f089-a54c-4c79-8a5d-ec493ce1f963.json,9dc6f089-a54c-4c79-8a5d-ec493ce1f963
optimized,10000000000000000000,1,9999700000000000000,30000,False,3,39999999999999992,181578947368421056,10000000000,10000000000000000000,optimized_4ba8ee00-73fc-4e76-a242-f77711831cfc.json,4ba8ee00-73fc-4e76-a242-f77711831cfc
uniform,2000000000000000000,5,9998500000000000000,150000,False,14,30000000000000000,247368421052631584,10000000000,10000000000000000000,uniform_953aed6b-a6aa-4421-be85-4f53b5dbed82.json,953aed6b-a6aa-4421-be85-4f53b5dbed82
greedy,200000000000000000000,1,199994000000000000000,30000,False,3,39999999999999992,273684210526315744,200000000000,200000000000000000000,greedy_7a62058f-2d57-4984-b9cb-38810a8a4286.json,7a62058f-2d57-4984-b9cb-38810a8a4286
uniform,10000000000000000000,5,49997000000000000000,150000,False,9,19999999999999996,300000000000000000,20000000000,50000000000000000000,uniform_56bafa9e-9c5b-4c81-a29c-d62ff4563dad.json,56bafa9e-9c5b-4c81-a29c-d62ff4563dad
greedy,10000000000000000000,1,9994000000000000000,30000,False,8,89999999999999984,300000000000000000,200000000000,10000000000000000000,greedy_a829465c-b57a-446a-81e5-339a32bdaeac.json,a829465c-b57a-446a-81e5-339a32bdaeac
uniform,2000000000000000000,5,9998500000000000000,150000,False,40,99999999999999984,221052631578947328,10000000000,10000000000000000000,uniform_b1654c91-9910-4e95-afe4-f07ae02f8b21.json,b1654c91-9910-4e95-afe4-f07ae02f8b21
optimized,50000000000000000000,1,49999700000000000000,30000,False,3,39999999999999992,115789473684210528,10000000000,50000000000000000000,optimized_e42f20e6-09e3-45cb-a5a9-4add9cf6ddfd.json,e42f20e6-09e3-45cb-a5a9-4add9cf6ddfd
uniform,10000000000000000000,5,49998500000000000000,150000,False,44,109999999999999968,221052631578947328,10000000000,50000000000000000000,uniform_9f39446b-9fb1-4b17-95d3-1b1a5efe9861.json,9f39446b-9fb1-4b17-95d3-1b1a5efe9861
greedy,200000000000000000000,1,199998500000000000000,30000,False,13,139999999999999984,89473684210526320,50000000000,200000000000000000000,greedy_0f80c125-0b95-4669-920f-52a480f8cabf.json,0f80c125-0b95-4669-920f-52a480f8cabf
optimized,100000000000000000000,1,99998500000000000000,30000,False,13,139999999999999984,273684210526315744,50000000000,100000000000000000000,optimized_bc35ccf4-991c-4b7a-b1ff-c5aa766b4559.json,bc35ccf4-991c-4b7a-b1ff-c5aa766b4559
uniform,10000000000000000000,5,49997000000000000000,150000,False,55,150000000000000000,142105263157894736,20000000000,50000000000000000000,uniform_d56a7814-cc37-471f-931e-58ea1199e1a3.json,d56a7814-cc37-471f-931e-58ea1199e1a3
greedy,50000000000000000000,1,49999400000000000000,30000,False,3,39999999999999992,50000000000000000,20000000000,50000000000000000000,greedy_9bcf293c-f7ca-438e-ad6f-c78a36d6d16c.json,9bcf293c-f7ca-438e-ad6f-c78a36d6d16c
uniform,20000000000000000000,5,99998500000000000000,150000,False,9,19999999999999996,194736842105263168,10000000000,100000000000000000000,uniform_1fccc4f9-f805-456d-abc5-21f485471de6.json,1fccc4f9-f805-456d-abc5-21f485471de6
greedy,50000000000000000000,1,49997000000000000000,30000,False,11,119999999999999984,273684210526315744,100000000000,50000000000000000000,greedy_1baaf595-d5c3-4588-bbdc-e353d9a09c68.json,1baaf595-d5c3-4588-bbdc-e353d9a09c68
optimized,50000000000000000000,1,49998500000000000000,30000,False,10,109999999999999968,234210526315789472,50000000000,50000000000000000000,optimized_4b91660d-19f7-4442-a518-50cdc9ded7af.json,4b91660d-19f7-4442-a518-50cdc9ded7af
optimized,200000000000000000000,1,199997000000000000000,30000,False,7,79999999999999984,63157894736842104,100000000000,200000000000000000000,optimized_1837b59d-6249-4242-a96e-9d7d94312b07.json,1837b59d-6249-4242-a96e-9d7d94312b07
greedy,100000000000000000000,1,99999700000000000000,30000,False,4,49999999999999992,76315789473684208,10000000000,100000000000000000000,greedy_4d0cead7-406e-4d8b-8dad-ea65ab1899eb.json,4d0cead7-406e-4d8b-8dad-ea65ab1899eb
uniform,2000000000000000000,5,9985000000000000000,150000,False,9,19999999999999996,207894736842105248,100000000000,10000000000000000000,uniform_41838fe0-776c-4537-af36-a055be52a2e4.json,41838fe0-776c-4537-af36-a055be52a2e4
greedy,50000000000000000000,1,49999400000000000000,30000,False,4,49999999999999992,168421052631578944,20000000000,50000000000000000000,greedy_f3882091-37af-473a-939d-a6ad25f7a6d6.json,f3882091-37af-473a-939d-a6ad25f7a6d6
greedy,100000000000000000000,1,99994000000000000000,30000,False,1,19999999999999996,50000000000000000,200000000000,100000000000000000000,greedy_393a4e50-2057-406d-830b-cc0f65c32616.json,393a4e50-2057-406d-830b-cc0f65c32616
greedy,100000000000000000000,1,99994000000000000000,30000,False,7,79999999999999984,142105263157894736,200000000000,100000000000000000000,greedy_d313545e-7fc7-4b49-a899-f6ea7907a12b.json,d313545e-7fc7-4b49-a899-f6ea7907a12b
uniform,40000000000000000000,5,199985000000000000000,150000,False,44,109999999999999968,128947368421052640,100000000000,200000000000000000000,uniform_47bf262a-4652-43fc-85df-367770605f08.json,47bf262a-4652-43fc-85df-367770605f08
uniform,10000000000000000000,5,49970000000000000000,150000,False,26,59999999999999992,102631578947368416,200000000000,50000000000000000000,uniform_df84d727-b9b1-483c-8d7a-ebf6c5fcfe1e.json,df84d727-b9b1-483c-8d7a-ebf6c5fcfe1e
uniform,20000000000000000000,5,99970000000000000000,150000,False,4,10000000000000000,207894736842105248,200000000000,100000000000000000000,uniform_a0d2b8cb-e85a-42ff-9de8-b34c4d08cdbf.json,a0d2b8cb-e85a-42ff-9de8-b34c4d08cdbf
optimized,50000000000000000000,1,49994000000000000000,30000,False,6,69999999999999992,234210526315789472,200000000000,50000000000000000000,optimized_c9656097-a090-41eb-a77a-448eb001cf66.json,c9656097-a090-41eb-a77a-448eb001cf66
uniform,20000000000000000000,5,99992500000000000000,150000,False,55,150000000000000000,63157894736842104,50000000000,100000000000000000000,uniform_58234a6b-5def-4297-a17f-0f855937b41f.json,58234a6b-5def-4297-a17f-0f855937b41f
greedy,50000000000000000000,1,49994000000000000000,30000,False,15,150000000000000000,273684210526315744,200000000000,50000000000000000000,greedy_70cf9470-1584-417d-bb05-5d3de16f4faa.json,70cf9470-1584-417d-bb05-5d3de16f4faa
greedy,100000000000000000000,1,99998500000000000000,30000,False,7,79999999999999984,207894736842105248,50000000000,100000000000000000000,greedy_9027428c-fef7-48c1-94dd-89ca7a0afcd1.json,9027428c-fef7-48c1-94dd-89ca7a0afcd1
greedy,10000000000000000000,1,9997000000000000000,30000,False,12,129999999999999984,247368421052631584,100000000000,10000000000000000000,greedy_1b4ebcc0-17f5-47dd-a9d6-ac1a2536874e.json,1b4ebcc0-17f5-47dd-a9d6-ac1a2536874e
greedy,100000000000000000000,1,99998500000000000000,30000,False,3,30000000000000000,89473684210526320,50000000000,100000000000000000000,greedy_2975097f-b4ff-4deb-bfe6-329a9e13d2a6.json,2975097f-b4ff-4deb-bfe6-329a9e13d2a6
greedy,200000000000000000000,1,199999400000000000000,30000,False,7,79999999999999984,234210526315789472,20000000000,200000000000000000000,greedy_29ebafdc-42fd-43d5-9b85-3131b37ee2f3.json,29ebafdc-42fd-43d5-9b85-3131b37ee2f3
greedy,200000000000000000000,1,199998500000000000000,30000,False,7,79999999999999984,234210526315789472,50000000000,200000000000000000000,greedy_9c8b68ca-984a-444b-96b6-56d9819d3573.json,9c8b68ca-984a-444b-96b6-56d9819d3573
uniform,10000000000000000000,5,49998500000000000000,150000,False,9,19999999999999996,142105263157894736,10000000000,50000000000000000000,uniform_6f587abb-b665-4273-ac4e-dab3e1cf70eb.json,6f587abb-b665-4273-ac4e-dab3e1cf70eb
greedy,200000000000000000000,1,199997000000000000000,30000,False,15,150000000000000000,234210526315789472,100000000000,200000000000000000000,greedy_cd77c02b-9e39-4a82-9df0-b0a5cc9b13b4.json,cd77c02b-9e39-4a82-9df0-b0a5cc9b13b4
uniform,10000000000000000000,5,49998500000000000000,150000,False,50,129999999999999984,50000000000000000,10000000000,50000000000000000000,uniform_dfcf0bd2-f3cd-44dd-b67b-638f20f1f83e.json,dfcf0bd2-f3cd-44dd-b67b-638f20f1f83e
greedy,200000000000000000000,1,199999400000000000000,30000,False,11,119999999999999984,168421052631578944,20000000000,200000000000000000000,greedy_eb70abc8-1605-4f0a-9ec3-88880dddbac2.json,eb70abc8-1605-4f0a-9ec3-88880dddbac2
optimized,10000000000000000000,1,9997000000000000000,30000,False,6,69999999999999992,89473684210526320,100000000000,10000000000000000000,optimized_f978ab61-9738-441c-a60e-dc4d3690230a.json,f978ab61-9738-441c-a60e-dc4d3690230a
greedy,50000000000000000000,1,49999400000000000000,30000,False,13,139999999999999984,128947368421052640,20000000000,50000000000000000000,greedy_f80ed78c-35ca-44d8-b3d1-03378b2e1710.json,f80ed78c-35ca-44d8-b3d1-03378b2e1710
optimized,200000000000000000000,1,199994000000000000000,30000,False,12,129999999999999984,181578947368421056,200000000000,200000000000000000000,optimized_99e3951b-fbb3-4c8c-9f1a-80154c119651.json,99e3951b-fbb3-4c8c-9f1a-80154c119651
greedy,50000000000000000000,1,49999400000000000000,30000,False,6,69999999999999992,194736842105263168,20000000000,50000000000000000000,greedy_947d1988-ac64-42d3-85fc-8960800b6340.json,947d1988-ac64-42d3-85fc-8960800b6340
greedy,200000000000000000000,1,199999700000000000000,30000,False,6,69999999999999992,300000000000000000,10000000000,200000000000000000000,greedy_f2c05ba4-c12c-455f-9d3b-0d9f3320fff4.json,f2c05ba4-c12c-455f-9d3b-0d9f3320fff4
greedy,100000000000000000000,1,99997000000000000000,30000,False,13,139999999999999984,89473684210526320,100000000000,100000000000000000000,greedy_f9f07519-3b4b-4501-aa77-6b094e6cf982.json,f9f07519-3b4b-4501-aa77-6b094e6cf982
uniform,10000000000000000000,5,49970000000000000000,150000,False,26,59999999999999992,300000000000000000,200000000000,50000000000000000000,uniform_7d8bf696-e072-40b8-b6e1-4456d47e2fe3.json,7d8bf696-e072-40b8-b6e1-4456d47e2fe3
optimized,100000000000000000000,1,99999700000000000000,30000,False,12,129999999999999984,76315789473684208,10000000000,100000000000000000000,optimized_7d9fa63c-b6e6-41d7-a199-ea813d341921.json,7d9fa63c-b6e6-41d7-a199-ea813d341921
greedy,10000000000000000000,1,9998500000000000000,30000,False,1,10000000000000000,260526315789473664,50000000000,10000000000000000000,greedy_c52b4dd0-b135-48d0-b4ab-6322fb06403f.json,c52b4dd0-b135-48d0-b4ab-6322fb06403f
greedy,200000000000000000000,1,199999700000000000000,30000,False,6,69999999999999992,234210526315789472,10000000000,200000000000000000000,greedy_cfa82c1a-f7b7-4df9-a920-14675f17ae90.json,cfa82c1a-f7b7-4df9-a920-14675f17ae90
uniform,20000000000000000000,5,99992500000000000000,150000,False,14,30000000000000000,260526315789473664,50000000000,100000000000000000000,uniform_52279ad6-27e1-4c92-bfa9-997f87302036.json,52279ad6-27e1-4c92-bfa9-997f87302036
uniform,10000000000000000000,5,49998500000000000000,150000,False,26,59999999999999992,286842105263157888,10000000000,50000000000000000000,uniform_adc87ebb-3fb5-42fb-bba9-e47d4ef26f5e.json,adc87ebb-3fb5-42fb-bba9-e47d4ef26f5e
greedy,200000000000000000000,1,199997000000000000000,30000,False,12,129999999999999984,128947368421052640,100000000000,200000000000000000000,greedy_a27e9c0b-70f0-406a-81c4-b7ea13bac745.json,a27e9c0b-70f0-406a-81c4-b7ea13bac745
uniform,20000000000000000000,5,99985000000000000000,150000,False,14,30000000000000000,63157894736842104,100000000000,100000000000000000000,uniform_585d1d08-00de-460b-ac0c-231d9105664c.json,585d1d08-00de-460b-ac0c-231d9105664c
uniform,20000000000000000000,5,99998500000000000000,150000,False,40,99999999999999984,286842105263157888,10000000000,100000000000000000000,uniform_f9c04ae9-2545-4044-b773-a9e237d8c6ce.json,f9c04ae9-2545-4044-b773-a9e237d8c6ce
optimized,100000000000000000000,1,99998500000000000000,30000,False,6,69999999999999992,207894736842105248,50000000000,100000000000000000000,optimized_fcf04fa4-9f53-4e26-869d-10c94d1de91a.json,fcf04fa4-9f53-4e26-869d-10c94d1de91a
uniform,40000000000000000000,5,199997000000000000000,150000,False,18,39999999999999992,155263157894736832,20000000000,200000000000000000000,uniform_3c5a095b-3d51-4b9c-89c8-f997e12eed24.json,3c5a095b-3d51-4b9c-89c8-f997e12eed24
optimized,100000000000000000000,1,99994000000000000000,30000,False,4,49999999999999992,207894736842105248,200000000000,100000000000000000000,optimized_2d599980-c03d-4023-93e9-ae1aeba1df8b.json,2d599980-c03d-4023-93e9-ae1aeba1df8b
uniform,20000000000000000000,5,99985000000000000000,150000,False,52,139999999999999984,128947368421052640,100000000000,100000000000000000000,uniform_81d13487-2acd-40c5-9e4a-64a97cdc2e9d.json,81d13487-2acd-40c5-9e4a-64a97cdc2e9d
optimized,50000000000000000000,1,49999400000000000000,30000,False,5,59999999999999992,300000000000000000,20000000000,50000000000000000000,optimized_5f4a5f3c-6872-4b95-a187-e5bda3a40e6b.json,5f4a5f3c-6872-4b95-a187-e5bda3a40e6b
greedy,10000000000000000000,1,9999400000000000000,30000,False,1,19999999999999996,273684210526315744,20000000000,10000000000000000000,greedy_62292b1c-f796-4f10-a126-7c87cf6dd25e.json,62292b1c-f796-4f10-a126-7c87cf6dd25e
greedy,10000000000000000000,1,9994000000000000000,30000,False,10,109999999999999968,155263157894736832,200000000000,10000000000000000000,greedy_a5264034-cd2f-4238-84cf-531475fb2767.json,a5264034-cd2f-4238-84cf-531475fb2767
optimized,200000000000000000000,1,199994000000000000000,30000,False,6,69999999999999992,300000000000000000,200000000000,200000000000000000000,optimized_709e8aac-b659-4edd-8be1-3d22d32770ff.json,709e8aac-b659-4edd-8be1-3d22d32770ff
greedy,200000000000000000000,1,199999700000000000000,30000,False,12,129999999999999984,247368421052631584,10000000000,200000000000000000000,greedy_1ad7b222-a24e-4e17-9935-9333ebc49355.json,1ad7b222-a24e-4e17-9935-9333ebc49355
